split,is_fraud,anomaly_score,is_first_tx
holdout,0,0.03273957607722162,1
holdout,0,0.14727833615285102,1
holdout,0,0.9596974823365509,1
holdout,0,0.8861578266494179,0
holdout,0,0.2315653298835705,1
holdout,0,0.6584734799482536,1
holdout,0,0.8999900487610708,0
holdout,0,0.4039207881381232,1
holdout,0,0.9043685938899393,0
holdout,0,0.46661359339237735,1
holdout,0,0.7522141506617573,0
holdout,0,0.29545228380933425,0
holdout,0,0.1618071449895512,0
holdout,0,0.8166981789232759,0
holdout,0,0.48173947656483235,1
holdout,0,0.2174345706040402,0
holdout,0,0.8261518559060603,0
holdout,0,0.26301124489999006,0
holdout,0,0.381928550104488,0
holdout,0,0.43755597571897703,1
holdout,0,0.9735297044482037,0
holdout,0,0.7387799781072744,0
holdout,0,0.8671509602945566,0
holdout,0,0.5176634490994129,1
holdout,0,0.3933724748731217,1
holdout,0,0.11931535476166782,0
holdout,0,0.360831923574485,1
holdout,0,0.0908548114240223,1
holdout,0,0.8632699771121505,1
holdout,0,0.10478654592496765,0
holdout,0,0.5139814906955916,1
holdout,0,0.01930540352273858,1
holdout,0,0.8882475868245596,1
holdout,0,0.6054333764553687,1
holdout,0,0.04109861677778884,0
holdout,0,0.9490496566822569,0
holdout,0,0.6624539755199522,1
holdout,0,0.3240123395362723,1
holdout,0,0.22927654492984376,1
holdout,0,0.9773111752413175,0
holdout,0,0.1725544830331376,1
holdout,0,0.2503731714598468,1
holdout,0,0.12837098218728232,0
holdout,0,0.7736093143596378,1
holdout,0,0.6133943675987661,1
holdout,0,0.6554881082694796,0
holdout,0,0.7419643745646333,1
holdout,0,0.8006766842471887,0
holdout,0,0.16976813613294855,0
holdout,0,0.28400835904070054,0
holdout,0,0.8553089859687532,0
holdout,0,0.5093044083988456,0
holdout,0,0.9434769628818788,1
holdout,0,0.5575679172056921,0
holdout,0,0.2518658572992338,0
holdout,0,0.16658373967558962,1
holdout,0,0.821176236441437,1
holdout,0,0.25514976614588514,1
holdout,0,0.3579460642850035,1
holdout,0,0.510000995123893,0
holdout,0,0.20479649716389692,1
holdout,0,0.9124290974226291,0
holdout,0,0.5201512588317245,0
holdout,0,0.33933724748731214,1
holdout,0,0.8369987063389392,0
holdout,0,0.33854114837297244,0
holdout,0,0.15802567419643745,1
holdout,0,0.9579062593292865,0
holdout,0,0.3776495173649119,1
holdout,0,0.5341825057219624,1
holdout,0,0.04667131057816698,0
holdout,0,0.37944074037217634,1
holdout,0,0.6924072046969848,1
holdout,0,0.10996119016817593,0
holdout,0,0.9239725345805553,0
holdout,0,0.9235744850233855,0
holdout,0,0.4307891332470893,0
holdout,0,0.4442233058015723,1
holdout,0,0.9730321425017414,0
holdout,0,0.5345805552791323,0
holdout,0,0.15076126977808738,1
holdout,0,0.6103094835306996,1
holdout,0,0.43536670315454273,1
holdout,0,0.6799681560354264,0
holdout,0,0.9339237735098019,1
holdout,0,0.33814309881580257,1
holdout,0,0.23992437058413774,0
holdout,0,0.46601651905662256,0
holdout,0,0.837595780674694,0
holdout,0,0.8552094735794606,1
holdout,0,0.6017514180515474,1
holdout,0,0.12409194944770624,1
holdout,0,0.38740173151557367,0
holdout,0,0.18927256443427207,1
holdout,0,0.2315653298835705,1
holdout,0,0.618071449895512,1
holdout,0,0.714200417952035,0
holdout,0,0.27117126082197235,0
holdout,0,0.3265996616578764,1
holdout,0,0.13464026271270774,1
holdout,0,0.5892128570006966,0
holdout,0,0.3865061200119415,0
holdout,0,0.11871828042591302,0
holdout,0,0.26002587322121606,1
holdout,0,0.23793412279828838,0
holdout,0,0.7669419842770425,1
holdout,0,0.1218031644939795,1
holdout,0,0.6521046870335356,1
holdout,0,0.5718977012638073,1
holdout,0,0.6991740471688725,1
holdout,0,0.4905960792118619,0
holdout,0,0.41665837396755895,1
holdout,0,0.5472186287192755,0
holdout,0,0.10707533087869439,0
holdout,0,0.42332570405015424,0
holdout,0,0.007960991143397354,1
holdout,0,0.7791820081600159,0
holdout,0,0.7884366603642153,0
holdout,0,0.5995621454871132,1
holdout,0,0.29465618469499455,0
holdout,0,0.5970743357548015,1
holdout,0,0.5986665339834809,0
holdout,0,0.6202607224599462,0
holdout,0,0.10777191760374166,1
holdout,0,0.17852522639068563,1
holdout,0,0.18409792019106377,0
holdout,0,0.5405512986366803,0
holdout,0,0.9227783859090457,0
holdout,0,0.13115732908747138,1
holdout,0,0.7196735993631207,0
holdout,0,0.03124689023783461,1
holdout,0,0.037217633595382625,0
holdout,0,0.09344213354562643,1
holdout,0,0.6051348392874913,0
holdout,0,0.1423027166882277,1
holdout,0,0.28888446611603147,1
holdout,0,0.510000995123893,1
holdout,0,0.8360035824460146,1
holdout,0,0.2565429395959797,1
holdout,0,0.3375460244800478,0
holdout,0,0.8561050850830928,1
holdout,0,0.4141705642352473,1
holdout,0,0.8581948452582346,0
holdout,0,0.43506816598666537,0
holdout,0,0.7473380435864265,0
holdout,0,0.11712608219723356,1
holdout,0,0.17663449099412876,1
holdout,0,0.09393969549208876,1
holdout,0,0.6054333764553687,0
holdout,0,0.5091053836202607,1
holdout,0,0.22877898298338142,1
holdout,0,0.4624340730420937,1
holdout,0,0.6455368693402329,0
holdout,0,0.7951039904468107,1
holdout,0,0.17374863170464722,1
holdout,0,0.6196636481241915,1
holdout,0,0.6036421534481042,0
holdout,0,0.15523932729624837,1
holdout,0,0.9101403124689024,0
holdout,0,0.011742461936511095,1
holdout,0,0.5208478455567718,0
holdout,0,0.15444322818190864,1
holdout,0,0.8534182505721962,1
holdout,0,0.8191859886555877,1
holdout,0,0.9196935018409792,0
holdout,0,0.7731117524131754,0
holdout,0,0.9811921584237238,0
holdout,0,0.05124888048562046,1
holdout,0,0.4354662155438352,1
holdout,0,0.806050353268982,0
holdout,0,0.909841775301025,0
holdout,0,0.2714697979898497,1
holdout,0,0.5756791720569211,1
holdout,0,0.8498358045576674,1
holdout,0,0.48950144292964476,1
holdout,0,0.33943675987660465,0
holdout,0,0.24758682455965766,1
holdout,0,0.6084187481341427,1
holdout,0,0.6784754701960394,0
holdout,0,0.35575679172056923,1
holdout,0,0.523435167678376,0
holdout,0,0.25932928649616876,1
holdout,0,0.21554383520748333,1
holdout,0,0.9406906159816897,0
holdout,0,0.6611603144591501,0
holdout,0,0.852323614289979,0
holdout,0,0.890038809831824,0
holdout,0,0.9631804159617873,1
holdout,0,0.6146880286595681,1
holdout,0,0.31077719176037416,1
holdout,0,0.6411583242113643,1
holdout,0,0.6273261020997114,1
holdout,0,0.5854313862075828,0
holdout,0,0.20041795203502835,1
holdout,0,0.6624539755199522,1
holdout,0,0.440541347397751,1
holdout,0,0.8730221912628122,0
holdout,0,0.39297442531595184,1
holdout,0,0.46939994029256643,1
holdout,0,0.6101104587521147,1
holdout,0,0.5765747835605533,1
holdout,0,0.49676584734799484,1
holdout,0,0.9576077221614091,0
holdout,0,0.3023186386705145,0
holdout,0,0.04368593889939298,1
holdout,0,0.5030351278734202,1
holdout,0,0.1687730122400239,0
holdout,0,0.8906358841675789,1
holdout,0,0.35814508906358844,1
holdout,0,0.8834709921385212,0
holdout,0,0.7747039506418549,1
holdout,0,0.8797890337347,1
holdout,0,0.4081003084884068,1
holdout,0,0.8608816797691312,1
holdout,0,0.07443526719076525,0
holdout,0,0.37755000497561947,1
holdout,0,0.12309682555478157,0
holdout,0,0.13424221315553786,1
holdout,0,0.7760971240919494,1
holdout,0,0.6476266295153746,0
holdout,0,0.06070255746840482,1
holdout,0,0.5403522738580954,0
holdout,0,0.810528410787143,1
holdout,0,0.5002487809732312,0
holdout,0,0.7393770524430292,1
holdout,0,0.39795004478057516,0
holdout,0,0.7269380037814708,0
holdout,0,0.8570006965867251,0
holdout,0,0.20340332371380238,1
holdout,0,0.15892128570006966,1
holdout,0,0.517464424320828,1
holdout,0,0.523435167678376,1
holdout,0,0.48950144292964476,1
holdout,0,0.36650412976415564,1
holdout,0,0.07881381231963379,1
holdout,0,0.6676286197631605,1
holdout,0,0.2772415165688128,0
holdout,0,0.1973330679669619,1
holdout,0,0.968454572594288,0
holdout,0,0.909841775301025,0
holdout,0,0.4348691412080804,0
holdout,0,0.34570604040203007,1
holdout,0,0.6081202109662653,1
holdout,0,0.4635287093243109,0
holdout,0,0.19325306000597076,1
holdout,0,0.7407702258931237,1
holdout,0,0.745745845357747,0
holdout,0,0.9551199124290974,0
holdout,0,0.9577072345507016,0
holdout,0,0.627027564931834,1
holdout,0,0.8343118718280426,0
holdout,0,0.9953229177032541,1
holdout,0,0.5241317544034232,1
holdout,0,0.5138819783062991,1
holdout,0,0.07562941586227485,1
holdout,0,0.9220817991839985,1
holdout,0,0.294755697084287,1
holdout,0,0.9620857796795701,0
holdout,0,0.8011742461936511,1
holdout,0,0.8458553089859687,1
holdout,0,0.09553189372076823,1
holdout,0,0.37705244302915714,0
holdout,0,0.37317145984675093,1
holdout,0,0.4296944969648721,0
holdout,0,0.8564036222509702,1
holdout,0,0.2297741068763061,1
holdout,0,0.07284306896208578,1
holdout,0,0.62404219325306,0
holdout,0,0.2753507811722559,1
holdout,0,0.4923873022191263,1
holdout,0,0.9590008956115036,0
holdout,0,0.9289481540451786,0
holdout,0,0.683948651607125,0
holdout,0,0.4090954323813315,0
holdout,0,0.9829833814309882,0
holdout,0,0.07135038312269877,1
holdout,0,0.6445417454473082,1
holdout,0,0.3526719076525027,0
holdout,0,0.8356055328888446,1
holdout,0,0.7817693302816201,1
holdout,0,0.6840481639964175,1
holdout,0,0.3353567519156135,1
holdout,0,0.9722360433874018,1
holdout,0,0.8600855806547916,1
holdout,0,0.8186884267091253,1
holdout,0,0.7010647825654294,1
holdout,0,0.7901283709821872,0
holdout,0,0.30211961389192954,0
holdout,0,0.5308985968753109,1
holdout,0,0.8806846452383321,1
holdout,0,0.8978007761966365,0
holdout,0,0.38590904567618667,1
holdout,0,0.47696288187879393,1
holdout,0,0.9076525027365907,1
holdout,0,0.9013832222111653,1
holdout,0,0.4393471987262414,1
holdout,0,0.9463628221713604,1
holdout,0,0.6943974524828341,1
holdout,0,0.5028361030948353,1
holdout,0,0.8388894417354961,0
holdout,0,0.24689023783461042,0
holdout,0,0.7329087471390188,1
holdout,0,0.8603841178226689,1
holdout,0,0.29764155637376855,1
holdout,0,0.5552791322519653,1
holdout,0,0.8730221912628122,0
holdout,0,0.9128271469797989,0
holdout,0,0.8485421434968654,0
holdout,0,0.36819584038212755,1
holdout,0,0.5781669817892328,1
holdout,0,0.8791919593989451,0
holdout,0,0.5707035525922978,0
holdout,0,0.016618569011841975,0
holdout,0,0.23047069360135336,0
holdout,0,0.48432679868643647,1
holdout,0,0.937108169967161,0
holdout,0,0.4730818986963877,1
holdout,0,0.3124689023783461,1
holdout,0,0.9698477460443825,0
holdout,0,0.3274952731615086,1
holdout,0,0.3306796696188675,1
holdout,0,0.0040800079609911435,1
holdout,0,0.8358045576674296,1
holdout,0,0.15802567419643745,0
holdout,0,0.5540849835804558,1
holdout,0,0.2821176236441437,1
holdout,0,0.3073937705244303,1
holdout,0,0.9611901681759379,0
holdout,0,0.5438352074833317,1
holdout,0,0.9395959796994726,0
holdout,0,0.8922280823962583,0
holdout,0,0.7589809931336451,1
holdout,0,0.24251169270574185,1
holdout,0,0.927754005373669,1
holdout,0,0.8907353965568713,1
holdout,0,0.21962384316847447,1
holdout,0,0.7791820081600159,1
holdout,0,0.03871031943476963,1
holdout,0,0.9682555478157031,0
holdout,0,0.5376654393471987,1
holdout,0,0.6006567817693302,0
holdout,0,0.08946163797392775,1
holdout,0,0.9824858194845258,1
holdout,0,0.6143894914916908,1
holdout,0,0.23514777589809932,1
holdout,0,0.09344213354562643,1
holdout,0,0.9076525027365907,0
holdout,0,0.5411483729724351,1
holdout,0,0.45029356154841277,1
holdout,0,0.28470494576574784,1
holdout,0,0.8430689620857796,1
holdout,0,0.48363021196138917,1
holdout,0,0.1618071449895512,1
holdout,0,0.896208577967957,1
holdout,0,0.3888944173549607,1
holdout,0,0.8981988257538064,0
holdout,0,0.6371778286396657,0
holdout,0,0.8929246691213056,0
holdout,0,0.7854512886854413,0
holdout,0,0.9285501044880088,1
holdout,0,0.7553985471191164,0
holdout,0,0.4198427704249179,1
holdout,0,0.685640362225097,1
holdout,0,0.08309284505920987,1
holdout,0,0.6067270375161707,1
holdout,0,0.19713404318837696,1
holdout,0,0.6580754303910837,1
holdout,0,0.8818787939098418,0
holdout,0,0.04288983978505324,1
holdout,0,0.8790924470096527,1
holdout,0,0.007065379639765151,1
holdout,0,0.580356254353667,1
holdout,0,0.7077321126480247,0
holdout,0,0.6957906259329286,1
holdout,0,0.1949447706239427,1
holdout,0,0.7892327594785551,0
holdout,0,0.7809732311672803,0
holdout,0,0.8660563240123396,0
holdout,0,0.2773410289581053,1
holdout,0,0.909841775301025,0
holdout,0,0.5523932729624839,1
holdout,0,0.484227286297144,1
holdout,0,0.8095332868942183,1
holdout,0,0.3155537864464126,1
holdout,0,0.5953826251368295,1
holdout,0,0.5465220419942283,1
holdout,0,0.7637575878196835,1
holdout,0,0.7029555179619863,1
holdout,0,0.335257239526321,1
holdout,0,0.843566524032242,0
holdout,0,0.12100706537963976,0
holdout,0,0.8895412478853617,1
holdout,0,0.9599960195044283,1
holdout,0,0.8459548213752612,1
holdout,0,0.4165588615782665,0
holdout,0,0.45367698278435664,1
holdout,0,0.3075927953030152,0
holdout,0,0.7089262613195343,1
holdout,0,0.8905363717782864,1
holdout,0,0.8132152452980396,1
holdout,0,0.8225694098915315,1
holdout,0,0.798387899293462,0
holdout,0,0.6737983878992935,0
holdout,0,0.5015424420340332,1
holdout,0,0.2882873917802766,0
holdout,0,0.09981092646034431,1
holdout,0,0.4925863269977112,0
holdout,0,0.6788735197532093,0
holdout,0,0.05672206189670614,1
holdout,0,0.5985670215941885,1
holdout,0,0.14807443526719077,1
holdout,0,0.44083988456562845,1
holdout,0,0.3754602448004777,1
holdout,0,0.8103293860085581,0
holdout,0,0.2564434272066872,1
holdout,0,0.795402527614688,0
holdout,0,0.6062294755697084,0
holdout,0,0.1524529803960593,1
holdout,0,0.5498059508408797,1
holdout,0,0.9431784257140013,1
holdout,0,0.5572693800378147,1
holdout,0,0.6763857100208976,0
holdout,0,0.5871230968255547,0
holdout,0,0.39924370584137725,1
holdout,0,0.5492088765051248,1
holdout,0,0.4442233058015723,1
holdout,0,0.24261120509503434,0
holdout,0,0.9251666832520649,0
holdout,0,0.22440043785451289,1
holdout,0,0.9256642451985272,1
holdout,0,0.7455468205791621,1
holdout,0,0.920290576176734,0
holdout,0,0.5516966862374365,1
holdout,0,0.5274156632500746,0
holdout,0,0.8333167479351179,0
holdout,0,0.5533883968554085,0
holdout,0,0.3371479749228779,1
holdout,0,0.712906756891233,1
holdout,0,0.56393671012041,0
holdout,0,0.9796994725843368,0
holdout,0,0.33575480147278336,1
holdout,0,0.7159916409592995,0
holdout,0,0.7850532391282715,0
holdout,0,0.4600457756990745,1
holdout,0,0.5799582047964972,1
holdout,0,0.7218628719275549,1
holdout,0,0.23086874315852324,1
holdout,0,0.8765051248880485,0
holdout,0,0.842073838192855,0
holdout,0,0.5655289083490894,1
holdout,0,0.48950144292964476,1
holdout,0,0.7618668524231267,0
holdout,0,0.1686734998507314,1
holdout,0,0.3710816996716091,1
holdout,0,0.6752910737386805,1
holdout,0,0.016618569011841975,1
holdout,0,0.03224201413075928,1
holdout,0,0.702059906458354,0
holdout,0,0.20101502637078317,0
holdout,0,0.2936610608020699,1
holdout,0,0.8926261319534282,0
holdout,0,0.9738282416160812,0
holdout,0,0.5513981490695592,1
holdout,0,0.9828838690416957,0
holdout,0,0.6377749029754204,1
holdout,0,0.27564931834013334,1
holdout,0,0.44143695890138324,1
holdout,0,0.058811822071847944,1
holdout,0,0.5713006269280525,1
holdout,0,0.31784257140013933,1
holdout,0,0.5755796596676286,1
holdout,0,0.36819584038212755,1
holdout,0,0.5692108667529108,1
holdout,0,0.03333665041297641,1
holdout,0,0.2686834510896607,1
holdout,0,0.7145984675092049,0
holdout,0,0.3945666235446313,1
holdout,0,0.6686237436560852,0
holdout,0,0.7260423922778386,1
holdout,0,0.911135436361827,0
holdout,0,0.39645735894118816,0
holdout,0,0.09125286098119216,0
holdout,0,0.9889541247885362,1
holdout,0,0.9445715991640959,0
holdout,0,0.007164892029057617,0
holdout,0,0.6246392675888148,1
holdout,0,0.08388894417354961,1
holdout,0,0.581848940193054,1
holdout,0,0.672206189670614,1
holdout,0,0.30042790327395763,0
holdout,0,0.866354861180217,1
holdout,0,0.9887551000099513,1
holdout,0,0.7957010647825654,0
holdout,0,0.30779182008160016,1
holdout,0,0.7376853418250572,0
holdout,0,0.9445715991640959,0
holdout,0,0.7997810727435566,0
holdout,0,0.9424818389889541,1
holdout,0,0.5113941685739875,0
holdout,0,0.33933724748731214,1
holdout,0,0.45049258632699773,1
holdout,0,0.8851627027564932,1
holdout,0,0.44700965270176135,1
holdout,0,0.8624738779978107,0
holdout,0,0.18180913523733705,1
holdout,0,0.9467608717285302,0
holdout,0,0.7777888347099214,1
holdout,0,0.9143198328191859,1
holdout,0,0.2012140511493681,1
holdout,0,0.08587919195939894,1
holdout,0,0.9999004876107075,1
holdout,0,0.45049258632699773,0
holdout,0,0.8805851328490397,0
holdout,0,0.15255249278535177,0
holdout,0,0.8560055726938004,0
holdout,0,0.7475370683650114,1
holdout,0,0.8811822071847945,0
holdout,0,0.986366802666932,1
holdout,0,0.618071449895512,0
holdout,0,0.5227385809533287,1
holdout,0,0.6640461737486317,1
holdout,0,0.009951238929246691,1
holdout,0,0.5956811623047069,1
holdout,0,0.3326699174047169,1
holdout,0,0.1232958503333665,1
holdout,0,0.4225296049358145,0
holdout,0,0.3669021793213255,1
holdout,0,0.07881381231963379,1
holdout,0,0.8343118718280426,0
holdout,0,0.8245596576773808,0
holdout,0,0.06866354861180217,1
holdout,0,0.7479351179221813,1
holdout,0,0.32650014926858395,1
holdout,0,0.38352074833316746,1
holdout,0,0.9497462434073042,1
holdout,0,0.8912329585033336,1
holdout,0,0.4927853517762962,1
holdout,0,0.47955020400039805,0
holdout,0,0.8139118320230869,1
holdout,0,0.17424619365110958,1
holdout,0,0.9738282416160812,1
holdout,0,0.12578366006567818,1
holdout,0,0.6140909543238133,0
holdout,0,0.9621852920688626,1
holdout,0,0.7847547019603941,1
holdout,0,0.43258035625435365,0
holdout,0,0.139814906955916,1
holdout,0,0.7914220320429893,1
holdout,0,0.9855707035525924,1
holdout,0,0.7203701860881679,1
holdout,0,0.3840183102796298,0
holdout,0,0.5101005075131854,0
holdout,0,0.5334859189969151,1
holdout,0,0.6245397551995223,1
holdout,0,0.04348691412080804,1
holdout,0,0.8793909841775301,0
holdout,0,0.07423624241218031,1
holdout,0,0.6611603144591501,1
holdout,0,0.10219922380336352,1
holdout,0,0.449696487212658,1
holdout,0,0.004478057518161011,0
holdout,0,0.8665538859588019,1
holdout,0,0.27525126878296347,1
holdout,0,0.2490795103990447,1
holdout,0,0.8058513284903971,0
holdout,0,0.7997810727435566,1
holdout,0,0.12588317245497063,1
holdout,0,0.6830530401034929,1
holdout,0,0.9930341327495273,1
holdout,0,0.9375062195243308,1
holdout,0,0.32470892626131953,1
holdout,0,0.46790725445317943,0
holdout,0,0.012140511493680964,0
holdout,0,0.0929445715991641,1
holdout,0,0.33336650412976415,1
holdout,0,0.9123295850333366,1
holdout,0,0.2021096626530003,1
holdout,0,0.4729823863070952,1
holdout,0,0.5720967260423923,1
holdout,0,0.2592297741068763,0
holdout,0,0.8660563240123396,0
holdout,0,0.8970046770822967,1
holdout,0,0.921584237237536,1
holdout,0,0.34212359438750123,1
holdout,0,0.5841377251467808,0
holdout,0,0.6876306100109464,1
holdout,0,0.4165588615782665,0
holdout,0,0.893024181510598,0
holdout,0,0.6927057418648622,0
holdout,0,0.2546522041994228,1
holdout,0,0.7377848542143497,1
holdout,0,0.4555677181809135,1
holdout,0,0.9804955716986765,1
holdout,0,0.7687332072843069,1
holdout,0,0.903871031943477,0
holdout,0,0.1540451786247388,1
holdout,0,0.16688227684346701,0
holdout,0,0.6452383321723555,1
holdout,0,0.8752114638272465,1
holdout,0,0.9997014628321226,0
holdout,0,0.3489899492486815,1
holdout,0,0.8639665638371977,1
holdout,0,0.5889143198328192,0
holdout,0,0.6872325604537765,1
holdout,0,0.21434968653597372,1
holdout,0,0.8620758284406409,1
holdout,0,0.4663150562244999,1
holdout,0,0.7428599860682655,1
holdout,0,0.9169071549407901,0
holdout,0,0.6495173649119316,1
holdout,0,0.4540750323415265,1
holdout,0,0.9635784655189571,0
holdout,0,0.0673698875510001,1
holdout,0,0.3468006766842472,0
holdout,0,0.5212458951139417,1
holdout,0,0.08080406010548313,1
holdout,0,0.6755896109065579,0
holdout,0,0.4850233854114837,1
holdout,0,0.6578764056124987,1
holdout,0,0.5057219623843169,1
holdout,0,0.7255448303313763,1
holdout,0,0.8027664444223306,0
holdout,0,0.026868345108966067,1
holdout,0,0.08667529107373868,1
holdout,0,0.9211861876803662,0
holdout,0,0.43715792616180715,1
holdout,0,0.9656682256940989,0
holdout,0,0.7104189471589213,1
holdout,0,0.6457358941188178,1
holdout,0,0.9033734699970146,0
holdout,0,0.35575679172056923,1
holdout,0,0.21026967857498258,1
holdout,0,0.8504328788934222,0
holdout,0,0.5755796596676286,1
holdout,0,0.9614887053438153,0
holdout,0,0.9553189372076824,0
holdout,0,0.7434570604040203,1
holdout,0,0.2111652900786148,1
holdout,0,0.847845556771818,1
holdout,0,0.7775898099313364,0
holdout,0,0.6278236640461737,0
holdout,0,0.9450691611105583,1
holdout,0,0.6247387799781072,0
holdout,0,0.6224499950243806,1
holdout,0,0.43437157926161807,1
holdout,0,0.15175639367101204,1
holdout,0,0.9921385212458951,0
holdout,0,0.33784456164792515,1
holdout,0,0.27783859090456764,1
holdout,0,0.025674196437456463,1
holdout,0,0.22728629714399443,0
holdout,0,0.15195541844959698,1
holdout,0,0.4228281421036919,1
holdout,0,0.2330580157229575,1
holdout,0,0.36013533684943777,1
holdout,0,0.9589013832222112,0
holdout,0,0.3672007164892029,1
holdout,0,0.04677082296745945,0
holdout,0,0.09344213354562643,1
holdout,0,0.8351079709423823,1
holdout,0,0.7218628719275549,0
holdout,0,0.754900985172654,0
holdout,0,0.8386904169569112,0
holdout,0,0.5452283809334262,1
holdout,0,0.34500945367698277,1
holdout,0,0.8035625435366703,1
holdout,0,0.7326102099711415,1
holdout,0,0.9351179221813116,0
holdout,0,0.7888347099213852,1
holdout,0,0.508110259727336,1
holdout,0,0.7249477559956214,1
holdout,0,0.7511195143795403,0
holdout,0,0.09841775301024977,0
holdout,0,0.4336749925365708,0
holdout,0,0.4923873022191263,1
holdout,0,0.5176634490994129,1
holdout,0,0.30410986167777887,1
holdout,0,0.7166882276843467,1
holdout,0,0.3082893820280625,1
holdout,0,0.7908249577072346,1
holdout,0,0.8411782266892228,1
holdout,0,0.7673400338342123,1
holdout,0,0.3784456164792517,0
holdout,0,0.3119713404318838,1
holdout,0,0.8756095133844164,0
holdout,0,0.9137227584834312,0
holdout,0,0.22688824758682455,1
holdout,0,0.8473479948253557,0
holdout,0,0.9799980097522142,0
holdout,0,0.25196536968852623,1
holdout,0,0.9664643248084387,1
holdout,0,0.8969051646930043,1
holdout,0,0.824161608120211,0
holdout,0,0.02040003980495572,1
holdout,0,0.3236142899791024,1
holdout,0,0.17633595382625136,1
holdout,0,0.5707035525922978,1
holdout,0,0.836103094835307,0
holdout,0,0.3453079908448602,1
holdout,0,0.34112847049457656,1
holdout,0,0.3825256244402428,0
holdout,0,0.5711016021494676,0
holdout,0,0.8109264603443128,1
holdout,0,0.5986665339834809,1
holdout,0,0.9425813513782466,0
holdout,0,0.45516966862374364,1
holdout,0,0.3495870235844363,1
holdout,0,0.9362125584635287,1
holdout,0,0.2462931634988556,1
holdout,0,0.7913225196536969,1
holdout,0,0.4378545128868544,1
holdout,0,0.6269280525425416,1
holdout,0,0.5838391879789033,1
holdout,0,0.48751119514379543,0
holdout,0,0.9424818389889541,0
holdout,0,0.6271270773211265,1
holdout,0,0.6811623047069361,1
holdout,0,0.5614489003880984,1
holdout,0,0.8564036222509702,0
holdout,0,0.9093442133545626,1
holdout,0,0.026868345108966067,1
holdout,0,0.8914319832819186,1
holdout,0,0.4701960394069062,1
holdout,0,0.031445915016419544,1
holdout,0,0.9551199124290974,0
holdout,0,0.9110359239725346,1
holdout,0,0.8067469399940292,1
holdout,0,0.5084087968952135,1
holdout,0,0.5573688924271072,0
holdout,0,0.13722758483431188,1
holdout,0,0.04577569907453478,1
holdout,0,0.5372673897900289,1
holdout,0,0.7820678674494974,1
holdout,0,0.2315653298835705,1
holdout,0,0.344412379341228,1
holdout,0,0.2546522041994228,1
holdout,0,0.7266394666135934,1
holdout,0,0.1461836998706339,1
holdout,0,0.4914916907154941,0
holdout,0,0.9736292168374963,0
holdout,0,0.5605532888844661,0
holdout,0,0.3495870235844363,0
holdout,0,0.35078117225594585,1
holdout,0,0.9495472186287193,0
holdout,0,0.5377649517364912,1
holdout,0,0.5039307393770525,1
holdout,0,0.6326002587322122,1
holdout,0,0.7940093541645935,0
holdout,0,0.739775102000199,0
holdout,0,0.1780276644442233,1
holdout,0,0.44551696686237435,1
holdout,0,0.5258234650213952,1
holdout,0,0.9731316548910339,0
holdout,0,0.30261717583839187,1
holdout,0,0.2860981192158424,1
holdout,0,0.8913324708926261,0
holdout,0,0.37217633595382626,1
holdout,0,0.5795601552393272,0
holdout,0,0.708030649815902,0
holdout,0,0.916011543437158,1
holdout,0,0.26569807941088663,1
holdout,0,0.5533883968554085,1
holdout,0,0.33844163598368,1
holdout,0,0.7046472285799582,1
holdout,0,0.8647626629515375,0
holdout,0,0.2027067369887551,1
holdout,0,0.9845755796596676,1
holdout,0,0.3240123395362723,1
holdout,0,0.7607722161409095,1
holdout,0,0.044880087570902574,1
holdout,0,0.4366603642153448,1
holdout,0,0.2749527316150861,0
holdout,0,0.10896606627525127,1
holdout,0,0.40073639168076425,1
holdout,0,0.8338143098815802,0
holdout,0,0.5696089163100806,0
holdout,0,0.6243407304209374,1
holdout,0,0.5987660463727734,0
holdout,0,0.6265300029853716,1
holdout,0,0.22718678475470197,1
holdout,0,0.053338640660762264,1
holdout,0,0.9300427903273958,1
holdout,0,0.01930540352273858,0
holdout,0,0.9155139814906956,1
holdout,0,0.7455468205791621,1
holdout,0,0.9819882575380635,0
holdout,0,0.21434968653597372,1
holdout,0,0.11453876007562942,1
holdout,0,0.7368892427107174,1
holdout,0,0.5371678774007363,1
holdout,0,0.23952632102696786,1
holdout,0,0.06110060702557468,1
holdout,0,0.9823863070952333,0
holdout,0,0.9208876505124888,1
holdout,0,0.9708428699373072,1
holdout,0,0.6075231366305105,0
holdout,0,0.037914220320429896,1
holdout,0,0.8385909045676186,0
holdout,0,0.5061200119414867,1
holdout,0,0.3088864563638173,1
holdout,0,0.8175937904269082,1
holdout,0,0.899392974425316,0
holdout,0,0.12727634590506517,1
holdout,0,0.050850830928450594,1
holdout,0,0.5465220419942283,1
holdout,0,0.5060204995521943,1
holdout,0,0.42481838988954124,1
holdout,0,0.06458354065081102,1
holdout,0,0.7876405612498756,1
holdout,0,0.7769927355955817,1
holdout,0,0.7014628321225993,1
holdout,0,0.39685540849835804,1
holdout,0,0.0135336849437755,1
holdout,0,0.8970046770822967,0
holdout,0,0.7775898099313364,0
holdout,0,0.04318837695293064,0
holdout,0,0.7090257737088268,0
holdout,0,0.8447606727037517,1
holdout,0,0.13105781669817892,1
holdout,0,0.8068464523833218,1
holdout,0,0.941188177928152,0
holdout,0,0.8022688824758683,0
holdout,0,0.5181610110458752,1
holdout,0,0.8534182505721962,0
holdout,0,0.5273161508607822,1
